Session_ID,Vehicle_ID,Session_Date,Charging_Type,Energy_kWh,Duration_Hours,Cost_NPR,City,Station_ID,Battery_Level_Start
CHG01379,EV0096,2022-10-17,Workplace Charging,25.4,5.6,203.2,Dhulikhel,STN003,16
CHG01380,EV0026,2022-08-04,Public Fast Charging,36.1,1.4,541.5,Kapilvastu,STN097,35
CHG01381,EV0407,2024-05-01,Public Slow Charging,27.7,6.6,360.1,Beni,STN081,30
CHG01382,EV0082,2023-07-22,Public Slow Charging,26.6,6.1,266.0,Panauti,STN087,13
CHG01383,EV0101,2024-08-28,Public Slow Charging,23.4,6.7,210.6,Mahendranagar,STN026,24
CHG01384,EV0245,2023-10-04,Workplace Charging,14.9,6.3,149.0,Damak,STN085,18
CHG01385,EV0597,2024-02-01,Public Slow Charging,22.1,7.7,176.8,Gorkha,STN066,21
CHG01386,EV0018,2022-10-20,Workplace Charging,18.1,6.2,271.5,Tulsipur,STN027,17
CHG01387,EV0626,2022-04-23,Public Slow Charging,21.1,5.9,316.5,Birgunj,STN052,39
CHG01388,EV0033,2024-08-22,Home Charging,30.1,4.8,301.0,Dailekh,STN021,10
CHG01389,EV0306,2024-12-17,Workplace Charging,11.1,5.7,155.4,Mechinagar,STN015,25
CHG01390,EV0151,2023-06-14,Home Charging,11.7,3.2,163.8,Butwal,STN011,12
CHG01391,EV0582,2022-01-15,Public Slow Charging,27.3,6.6,300.3,Dailekh,STN067,26
CHG01392,EV0149,2024-03-09,Home Charging,27.7,4.8,387.8,Bhaktapur,STN050,33
CHG01393,EV0399,2023-01-09,Workplace Charging,22.8,5.8,296.4,Mahendranagar,STN033,20
CHG01394,EV0378,2022-09-06,Public Fast Charging,17.0,1.0,391.0,Dhangadhi,STN071,27
CHG01395,EV0299,2022-06-08,Public Slow Charging,11.7,7.1,105.3,Jaleshwor,STN046,10
CHG01396,EV0020,2022-03-21,Home Charging,18.0,4.1,270.0,Kathmandu,STN033,24
CHG01397,EV0289,2022-09-30,Public Slow Charging,12.6,6.1,176.4,Dhulikhel,STN020,12
CHG01398,EV0002,2024-07-27,Home Charging,10.3,5.4,133.9,Gorkha,STN005,26
CHG01399,EV0649,2022-02-05,Public Fast Charging,36.0,1.1,648.0,Attariya,STN085,23
CHG01400,EV0469,2022-10-03,Workplace Charging,25.4,3.2,381.0,Dhulikhel,STN030,14
CHG01401,EV0582,2023-07-25,Public Slow Charging,32.8,3.8,262.4,Dailekh,STN072,12
CHG01402,EV0434,2024-12-01,Public Slow Charging,20.1,5.5,301.5,Birgunj,STN027,23
CHG01403,EV0436,2022-06-10,Public Slow Charging,34.1,3.9,375.1,Madhyapur Thimi,STN054,14
CHG01404,EV0298,2023-01-05,Public Slow Charging,11.9,4.1,166.6,Dhulikhel,STN051,40
CHG01405,EV0595,2023-10-11,Public Fast Charging,21.0,0.6,378.0,Waling,STN002,18
CHG01406,EV0526,2023-07-30,Public Fast Charging,33.0,1.2,561.0,Banepa,STN045,33
CHG01407,EV0524,2023-09-22,Home Charging,10.3,6.9,113.3,Waling,STN071,16
CHG01408,EV0020,2024-10-27,Public Fast Charging,38.1,0.7,685.8,Kathmandu,STN093,15
CHG01409,EV0670,2024-12-29,Public Slow Charging,23.6,6.2,236.0,Attariya,STN079,31
CHG01410,EV0623,2023-10-26,Public Fast Charging,38.8,0.7,620.8,Dhulikhel,STN067,28
CHG01411,EV0637,2024-11-16,Public Slow Charging,15.6,4.8,187.2,Biratnagar,STN039,19
CHG01412,EV0453,2023-09-20,Home Charging,15.7,3.1,125.6,Banepa,STN051,32
CHG01413,EV0672,2022-05-21,Public Slow Charging,12.4,7.0,136.4,Attariya,STN088,18
CHG01414,EV0101,2022-08-29,Home Charging,33.4,3.3,334.0,Mahendranagar,STN049,26
CHG01415,EV0425,2023-09-21,Public Slow Charging,24.5,6.7,245.0,Hetauda,STN002,33
CHG01416,EV0238,2022-03-17,Public Slow Charging,29.4,5.5,441.0,Biratnagar,STN007,20
CHG01417,EV0209,2023-05-24,Home Charging,29.0,4.0,348.0,Damak,STN100,11
CHG01418,EV0510,2023-04-04,Public Slow Charging,31.1,3.4,373.2,Waling,STN047,19
CHG01419,EV0081,2024-08-11,Home Charging,21.1,5.5,168.8,Gorkha,STN043,25
CHG01420,EV0194,2024-03-16,Home Charging,15.7,3.7,172.7,Bhaktapur,STN050,27
CHG01421,EV0561,2023-11-11,Public Slow Charging,15.5,5.2,155.0,Banepa,STN032,31
CHG01422,EV0508,2022-06-07,Public Slow Charging,34.1,6.5,272.8,Lahan,STN059,11
CHG01423,EV0700,2023-03-01,Public Fast Charging,28.0,1.0,560.0,Tikapur,STN074,11
CHG01424,EV0026,2022-03-24,Home Charging,21.4,6.2,321.0,Kapilvastu,STN093,26
CHG01425,EV0661,2023-05-01,Home Charging,21.4,4.5,278.2,Waling,STN072,14
CHG01426,EV0432,2022-03-06,Home Charging,19.8,5.2,237.6,Attariya,STN027,34
CHG01427,EV0301,2023-07-10,Workplace Charging,12.9,5.6,103.2,Birtamod,STN022,20
CHG01428,EV0440,2023-06-22,Workplace Charging,10.1,5.5,151.5,Kapilvastu,STN011,28
CHG01429,EV0667,2023-08-16,Home Charging,30.7,5.5,307.0,Bhaktapur,STN033,27
CHG01430,EV0129,2022-06-21,Home Charging,16.6,4.2,149.4,Itahari,STN095,39
CHG01431,EV0399,2024-03-26,Workplace Charging,16.4,5.7,246.0,Mahendranagar,STN070,32
CHG01432,EV0082,2024-08-25,Public Slow Charging,17.7,6.8,141.6,Panauti,STN030,23
CHG01433,EV0651,2023-01-03,Workplace Charging,28.0,7.7,420.0,Banepa,STN040,32
CHG01434,EV0618,2022-07-21,Workplace Charging,25.4,6.3,254.0,Baglung,STN069,19
CHG01435,EV0392,2024-05-06,Public Slow Charging,22.4,5.2,201.6,Lalitpur,STN002,25
CHG01436,EV0656,2024-11-08,Workplace Charging,27.6,4.2,358.8,Kapilvastu,STN023,23
CHG01437,EV0271,2023-05-24,Public Slow Charging,10.4,4.8,104.0,Lalitpur,STN042,26
CHG01438,EV0475,2023-08-26,Workplace Charging,28.6,4.3,257.4,Dharan,STN023,23
CHG01439,EV0072,2024-09-09,Home Charging,28.7,5.2,401.8,Tikapur,STN066,22
CHG01440,EV0679,2023-10-24,Public Slow Charging,30.2,4.0,362.4,Tulsipur,STN080,33
CHG01441,EV0511,2022-06-28,Public Slow Charging,23.9,4.0,262.9,Biratnagar,STN018,23
CHG01442,EV0274,2022-06-14,Workplace Charging,33.8,7.1,304.2,Jumla,STN072,26
CHG01443,EV0205,2024-11-02,Public Slow Charging,26.3,5.8,210.4,Kirtipur,STN088,31
CHG01444,EV0645,2024-11-26,Home Charging,26.8,6.8,241.2,Dailekh,STN023,37
CHG01445,EV0046,2024-01-09,Public Slow Charging,28.4,7.6,340.8,Nepalgunj,STN052,29
CHG01446,EV0216,2024-09-01,Public Slow Charging,10.6,6.2,137.8,Nepalgunj,STN015,31
CHG01447,EV0646,2023-07-23,Public Slow Charging,21.1,7.2,316.5,Dailekh,STN062,14
CHG01448,EV0368,2022-12-20,Home Charging,30.0,4.5,420.0,Kapilvastu,STN085,26
CHG01449,EV0608,2024-10-22,Public Fast Charging,21.8,0.9,327.0,Itahari,STN040,32
CHG01450,EV0329,2022-03-12,Workplace Charging,11.9,6.8,130.9,Birgunj,STN015,24
CHG01451,EV0551,2022-05-31,Workplace Charging,26.3,3.2,341.9,Lamjung,STN082,13
CHG01452,EV0385,2023-12-16,Public Fast Charging,31.3,0.8,719.9,Butwal,STN026,22
CHG01453,EV0187,2023-05-21,Public Slow Charging,20.1,5.6,160.8,Butwal,STN077,11
CHG01454,EV0593,2023-08-19,Public Slow Charging,12.4,4.6,124.0,Kirtipur,STN007,37
CHG01455,EV0011,2022-06-05,Workplace Charging,15.8,7.1,205.4,Madhyapur Thimi,STN016,30
CHG01456,EV0266,2024-12-20,Home Charging,27.6,3.3,386.4,Nepalgunj,STN035,11
CHG01457,EV0458,2023-04-12,Public Slow Charging,25.4,6.8,304.8,Bhairahawa,STN066,33
CHG01458,EV0511,2024-07-19,Public Slow Charging,14.3,6.9,171.6,Biratnagar,STN010,15
CHG01459,EV0171,2022-08-15,Public Fast Charging,30.0,0.6,600.0,Bhairahawa,STN092,17
CHG01460,EV0195,2023-01-21,Workplace Charging,19.1,4.6,191.0,Tulsipur,STN028,34
CHG01461,EV0347,2022-01-04,Workplace Charging,12.9,5.3,167.7,Tikapur,STN034,25
CHG01462,EV0424,2023-09-17,Workplace Charging,18.7,5.5,261.8,Lamjung,STN066,11
CHG01463,EV0504,2023-12-31,Workplace Charging,23.2,4.0,278.4,Jaleshwor,STN055,35
CHG01464,EV0690,2022-02-14,Public Fast Charging,37.0,1.2,740.0,Baglung,STN082,38
CHG01465,EV0570,2024-09-27,Home Charging,33.8,5.3,473.2,Jumla,STN018,34
CHG01466,EV0539,2022-01-31,Workplace Charging,12.7,7.4,139.7,Attariya,STN029,29
CHG01467,EV0488,2022-07-06,Public Fast Charging,16.9,1.2,321.1,Biratnagar,STN083,35
CHG01468,EV0031,2024-09-09,Public Slow Charging,34.8,4.9,522.0,Birendranagar,STN008,36
CHG01469,EV0256,2024-02-22,Home Charging,19.7,4.1,236.4,Jaleshwor,STN054,25
CHG01470,EV0558,2022-01-29,Home Charging,14.7,3.1,117.6,Tulsipur,STN052,37
CHG01471,EV0322,2024-12-27,Public Fast Charging,19.5,1.3,351.0,Nepalgunj,STN067,20
CHG01472,EV0018,2023-04-05,Workplace Charging,14.8,7.6,148.0,Tulsipur,STN023,33
CHG01473,EV0451,2024-10-14,Home Charging,32.9,6.6,296.1,Madhyapur Thimi,STN080,21
CHG01474,EV0239,2022-06-19,Workplace Charging,12.7,5.7,139.7,Beni,STN018,11
CHG01475,EV0308,2023-04-13,Public Fast Charging,23.4,1.3,351.0,Waling,STN044,35
CHG01476,EV0286,2023-05-21,Home Charging,34.4,5.9,481.6,Jaleshwor,STN014,36
CHG01477,EV0469,2024-11-09,Workplace Charging,21.7,4.7,260.4,Dhulikhel,STN100,26
CHG01478,EV0585,2024-12-24,Workplace Charging,35.0,4.5,525.0,Birendranagar,STN056,30
CHG01479,EV0268,2022-07-11,Home Charging,35.0,6.1,280.0,Mechinagar,STN078,15
CHG01480,EV0157,2023-04-23,Public Slow Charging,12.8,4.6,153.6,Gaur,STN001,40
CHG01481,EV0507,2024-06-15,Public Fast Charging,31.0,1.2,589.0,Kathmandu,STN072,38
CHG01482,EV0299,2023-10-08,Home Charging,14.5,3.2,203.0,Jaleshwor,STN092,25
CHG01483,EV0359,2023-07-23,Home Charging,15.4,6.4,231.0,Janakpur,STN056,18
CHG01484,EV0543,2024-08-15,Workplace Charging,25.8,3.8,283.8,Gorkha,STN049,34
CHG01485,EV0269,2023-11-10,Public Slow Charging,18.1,3.5,253.4,Gorkha,STN053,23
CHG01486,EV0320,2023-11-17,Home Charging,15.2,5.2,167.2,Rajbiraj,STN079,29
CHG01487,EV0176,2023-06-15,Public Fast Charging,33.7,1.3,674.0,Rajbiraj,STN001,23
CHG01488,EV0512,2024-08-09,Public Fast Charging,26.3,1.3,420.8,Bhaktapur,STN004,36
CHG01489,EV0381,2024-12-19,Public Slow Charging,26.9,4.9,295.9,Tikapur,STN055,25
CHG01490,EV0322,2023-06-28,Public Slow Charging,33.6,4.2,436.8,Nepalgunj,STN018,32
CHG01491,EV0518,2022-02-04,Public Slow Charging,26.9,5.4,295.9,Birgunj,STN077,11
CHG01492,EV0231,2024-12-02,Public Fast Charging,15.1,1.0,317.1,Waling,STN061,28
CHG01493,EV0405,2023-07-12,Home Charging,21.7,6.8,325.5,Butwal,STN061,14
CHG01494,EV0024,2023-09-01,Workplace Charging,15.3,6.8,198.9,Kathmandu,STN078,24
CHG01495,EV0051,2023-05-09,Public Slow Charging,29.2,3.7,321.2,Kirtipur,STN024,16
CHG01496,EV0585,2022-12-22,Public Fast Charging,39.6,1.2,871.2,Birendranagar,STN007,22
CHG01497,EV0098,2024-11-05,Workplace Charging,13.9,7.1,166.8,Gaur,STN012,32
CHG01498,EV0625,2024-08-30,Public Slow Charging,17.7,5.8,265.5,Bhaktapur,STN083,39
CHG01499,EV0220,2024-06-20,Home Charging,14.2,4.7,170.4,Jumla,STN062,37
CHG01500,EV0664,2023-04-03,Home Charging,23.6,3.5,354.0,Bhaktapur,STN044,14
